endpoint,variation,iteration,statusCode,responseTime,responseSize,memoryDelta,heapBefore,heapAfter,gcBefore,gcAfter,timestamp
/,,0,200,3.34,3571,122200,6837104,6959304,6828944,6873416,1758662567701
/,,1,200,8.10,3571,147096,6861224,7008320,6857472,6958480,1758662568131
/,,2,200,5.52,3571,145920,6926488,7072408,6922184,7000944,1758662568562
