endpoint,variation,iteration,statusCode,responseTime,responseSize,memoryDelta,heapBefore,heapAfter,gcBefore,gcAfter,timestamp
/node/network,,0,200,283.69,401,174424,7221792,7396216,7221272,7285704,1758662578978
/node/network,,1,200,253.74,401,327792,7257136,7584928,7256616,7529688,1758662579659
/node/network,,2,200,276.98,401,128064,7509992,7638056,7509472,7563168,1758662580362
